Time,Node,CarCount,BikeCount,BusCount,TruckCount,TrafficSituation
7:00:00 PM,29,61,23,18,34,high
7:15:00 PM,29,55,25,13,26,high
7:30:00 PM,29,85,23,20,6,normal
7:45:00 PM,29,75,20,19,19,normal
8:00:00 PM,29,58,17,20,22,high
8:15:00 PM,29,60,23,11,26,high
8:30:00 PM,29,80,21,11,7,normal
8:45:00 PM,29,74,9,14,35,high
9:00:00 PM,29,57,14,11,16,normal
9:15:00 PM,29,73,9,13,5,low
9:30:00 PM,29,80,25,19,26,high
9:45:00 PM,29,82,13,12,21,high
10:00:00 PM,29,15,4,0,27,normal
10:15:00 PM,29,20,2,0,29,normal
10:30:00 PM,29,12,2,0,39,normal
10:45:00 PM,29,10,4,1,13,normal
11:00:00 PM,29,16,0,1,29,normal
11:15:00 PM,29,18,0,0,34,normal
11:30:00 PM,29,11,5,1,19,normal
11:45:00 PM,29,16,1,0,12,low
12:00:00 AM,30,13,3,1,12,low
12:15:00 AM,30,19,2,0,22,normal
12:30:00 AM,30,13,3,0,39,normal
12:45:00 AM,30,12,0,0,24,normal
1:00:00 AM,30,10,3,1,12,low
1:15:00 AM,30,11,4,0,38,normal
1:30:00 AM,30,18,4,0,31,normal
1:45:00 AM,30,19,1,0,34,normal
2:00:00 AM,30,18,1,0,27,normal
2:15:00 AM,30,13,0,0,26,normal
2:30:00 AM,30,12,2,0,35,normal
2:45:00 AM,30,15,4,0,12,low
3:00:00 AM,30,10,5,0,33,normal
3:15:00 AM,30,14,0,0,15,normal
3:30:00 AM,30,16,0,0,16,normal
3:45:00 AM,30,15,3,1,26,normal
4:00:00 AM,30,20,4,0,34,normal
4:15:00 AM,30,82,20,10,11,normal
4:30:00 AM,30,99,7,3,6,normal
4:45:00 AM,30,74,29,9,4,normal
5:00:00 AM,30,94,1,1,14,normal
5:15:00 AM,30,63,12,10,17,normal
5:30:00 AM,30,101,4,3,12,normal
5:45:00 AM,30,106,9,3,10,normal
6:00:00 AM,30,112,15,24,1,normal
6:15:00 AM,30,148,26,25,0,heavy
6:30:00 AM,30,115,20,31,3,heavy
6:45:00 AM,30,125,11,24,0,normal
7:00:00 AM,30,140,38,38,0,heavy
7:15:00 AM,30,150,17,35,5,heavy
7:30:00 AM,30,149,11,42,2,heavy
7:45:00 AM,30,150,22,38,3,heavy
8:00:00 AM,30,147,32,25,4,heavy
8:15:00 AM,30,138,39,45,4,heavy
8:30:00 AM,30,149,16,49,1,heavy
8:45:00 AM,30,139,10,50,2,heavy
9:00:00 AM,30,109,25,49,2,heavy
9:15:00 AM,30,84,24,12,28,high
9:30:00 AM,30,38,8,6,5,low
9:45:00 AM,30,45,16,6,21,normal
10:00:00 AM,30,57,4,36,14,normal
10:15:00 AM,30,84,12,6,28,high
10:30:00 AM,30,55,25,33,21,high
10:45:00 AM,30,14,15,5,21,normal
11:00:00 AM,30,26,8,11,20,normal
11:15:00 AM,30,60,10,9,27,normal
11:30:00 AM,30,34,6,7,25,normal
11:45:00 AM,30,22,9,8,26,normal
12:00:00 PM,30,59,10,11,30,normal
12:15:00 PM,30,48,6,14,28,normal
12:30:00 PM,30,46,9,11,23,normal
12:45:00 PM,30,37,9,8,20,normal
1:00:00 PM,30,67,9,11,21,normal
1:15:00 PM,30,32,19,39,9,normal
1:30:00 PM,30,63,12,22,5,normal
1:45:00 PM,30,32,29,25,11,normal
2:00:00 PM,30,83,22,40,20,high
2:15:00 PM,30,40,14,31,19,normal
2:30:00 PM,30,101,22,39,19,heavy
2:45:00 PM,30,62,29,31,11,high
3:00:00 PM,30,20,19,25,8,normal
3:15:00 PM,30,42,22,5,9,low
3:30:00 PM,30,37,17,12,16,normal
3:45:00 PM,30,95,12,20,15,normal
4:00:00 PM,30,137,14,41,10,heavy
4:15:00 PM,30,122,21,20,10,heavy
4:30:00 PM,30,104,19,39,9,heavy
4:45:00 PM,30,147,21,40,9,heavy
5:00:00 PM,30,105,38,34,7,heavy
5:15:00 PM,30,124,23,46,5,heavy
5:30:00 PM,30,135,18,20,5,heavy
5:45:00 PM,30,107,35,23,8,heavy
6:00:00 PM,30,109,21,24,10,normal
6:15:00 PM,30,136,32,26,8,heavy
6:30:00 PM,30,134,23,49,8,heavy
6:45:00 PM,30,90,20,11,25,high
7:00:00 PM,30,104,5,16,16,normal
7:15:00 PM,30,60,21,13,6,low
7:30:00 PM,30,104,22,11,13,normal
7:45:00 PM,30,54,23,10,25,high
8:00:00 PM,30,68,6,15,34,high
8:15:00 PM,30,88,13,19,19,normal
8:30:00 PM,30,64,22,16,16,normal
8:45:00 PM,30,58,24,14,24,high
9:00:00 PM,30,67,19,12,9,low
9:15:00 PM,30,73,20,18,7,normal
9:30:00 PM,30,109,25,16,20,heavy
9:45:00 PM,30,63,15,11,23,high
10:00:00 PM,30,19,4,1,26,normal
10:15:00 PM,30,15,1,0,34,normal
10:30:00 PM,30,15,5,1,14,normal
10:45:00 PM,30,19,3,1,33,normal
11:00:00 PM,30,18,4,0,11,low
11:15:00 PM,30,14,1,0,27,normal
11:30:00 PM,30,19,0,0,37,normal
11:45:00 PM,30,19,0,0,29,normal
12:00:00 AM,31,18,1,0,30,normal
12:15:00 AM,31,19,3,0,18,normal
12:30:00 AM,31,15,2,1,34,normal
12:45:00 AM,31,17,0,1,14,normal
1:00:00 AM,31,12,0,0,33,normal
1:15:00 AM,31,20,0,1,20,normal
1:30:00 AM,31,10,2,0,18,normal
1:45:00 AM,31,13,3,0,31,normal
2:00:00 AM,31,10,0,1,38,normal
2:15:00 AM,31,19,1,1,28,normal
2:30:00 AM,31,19,4,0,16,normal
2:45:00 AM,31,16,1,0,15,normal
3:00:00 AM,31,17,1,0,34,normal
3:15:00 AM,31,19,1,0,21,normal
3:30:00 AM,31,10,1,0,39,normal
3:45:00 AM,31,16,4,0,15,normal
4:00:00 AM,31,13,0,0,16,normal
4:15:00 AM,31,98,5,1,17,normal
4:30:00 AM,31,65,10,3,8,low
4:45:00 AM,31,98,17,0,20,normal
5:00:00 AM,31,60,20,5,6,low
5:15:00 AM,31,110,18,10,11,normal
5:30:00 AM,31,70,13,4,13,normal
5:45:00 AM,31,96,12,7,17,normal
6:00:00 AM,31,129,31,36,1,heavy
6:15:00 AM,31,146,28,47,3,heavy
6:30:00 AM,31,137,23,27,0,heavy
6:45:00 AM,31,131,28,24,0,heavy
7:00:00 AM,31,134,10,44,0,heavy
7:15:00 AM,31,109,25,24,0,normal
7:30:00 AM,31,108,35,22,3,heavy
7:45:00 AM,31,146,14,37,2,heavy
8:00:00 AM,31,147,21,41,5,heavy
8:15:00 AM,31,110,34,35,0,heavy
8:30:00 AM,31,110,40,50,2,heavy
8:45:00 AM,31,123,12,22,3,normal
9:00:00 AM,31,145,25,20,5,heavy
9:15:00 AM,31,82,15,16,29,high
9:30:00 AM,31,62,2,7,22,normal
9:45:00 AM,31,92,8,11,21,high
10:00:00 AM,31,35,22,22,18,normal
10:15:00 AM,31,66,25,13,13,normal
10:30:00 AM,31,50,2,25,12,normal
10:45:00 AM,31,50,22,24,7,normal
11:00:00 AM,31,50,8,5,24,normal
11:15:00 AM,31,55,5,5,21,normal
11:30:00 AM,31,51,10,14,24,normal
11:45:00 AM,31,34,8,14,21,normal
12:00:00 PM,31,25,7,5,20,normal
12:15:00 PM,31,59,7,9,21,normal
12:30:00 PM,31,38,10,9,24,normal
12:45:00 PM,31,70,10,9,23,high
1:00:00 PM,31,63,8,13,22,normal
1:15:00 PM,31,6,24,12,13,normal
1:30:00 PM,31,108,17,16,16,normal
1:45:00 PM,31,41,20,32,12,normal
2:00:00 PM,31,54,10,20,9,normal
2:15:00 PM,31,60,19,14,7,low
2:30:00 PM,31,102,11,9,11,normal
2:45:00 PM,31,50,24,30,5,normal
3:00:00 PM,31,25,24,19,10,normal
3:15:00 PM,31,90,25,18,20,normal
3:30:00 PM,31,86,13,27,11,high
3:45:00 PM,31,44,19,17,9,normal
4:00:00 PM,31,126,24,35,8,heavy
4:15:00 PM,31,146,26,42,9,normal
4:30:00 PM,31,117,28,33,10,heavy
4:45:00 PM,31,144,36,49,10,heavy
5:00:00 PM,31,137,19,23,9,heavy
5:15:00 PM,31,118,19,48,5,heavy
5:30:00 PM,31,119,27,28,8,heavy
5:45:00 PM,31,149,26,43,5,normal
6:00:00 PM,31,117,34,36,10,heavy
6:15:00 PM,31,124,30,44,10,heavy
6:30:00 PM,31,141,36,48,5,heavy
6:45:00 PM,31,78,6,11,28,high
7:00:00 PM,31,102,23,16,24,high
7:15:00 PM,31,104,18,18,23,high
7:30:00 PM,31,95,9,19,7,normal
7:45:00 PM,31,105,13,12,20,normal
8:00:00 PM,31,100,18,16,34,heavy
8:15:00 PM,31,80,14,20,15,normal
8:30:00 PM,31,86,8,19,7,normal
8:45:00 PM,31,108,20,14,15,normal
9:00:00 PM,31,69,13,13,8,low
9:15:00 PM,31,64,14,10,6,low
9:30:00 PM,31,71,14,17,10,normal
9:45:00 PM,31,61,9,18,24,high
10:00:00 PM,31,11,4,0,31,normal
10:15:00 PM,31,17,5,0,14,normal
10:30:00 PM,31,15,5,0,18,normal
10:45:00 PM,31,14,2,0,40,normal
11:00:00 PM,31,12,2,1,28,normal
11:15:00 PM,31,18,0,1,40,normal
11:30:00 PM,31,14,5,0,13,normal
11:45:00 PM,31,18,1,0,26,normal
12:00:00 AM,1,14,0,0,34,normal
12:15:00 AM,1,17,5,0,23,normal
12:30:00 AM,1,19,1,1,18,normal
12:45:00 AM,1,15,5,1,12,low
1:00:00 AM,1,13,2,1,26,normal
1:15:00 AM,1,15,3,0,32,normal
1:30:00 AM,1,15,0,1,13,normal
1:45:00 AM,1,18,5,1,12,low
2:00:00 AM,1,17,1,0,29,normal
2:15:00 AM,1,10,4,0,19,normal
2:30:00 AM,1,15,0,0,18,normal
2:45:00 AM,1,11,0,0,35,normal
3:00:00 AM,1,20,5,1,34,normal
3:15:00 AM,1,15,5,1,32,normal
3:30:00 AM,1,16,4,1,37,normal
3:45:00 AM,1,14,1,0,12,low
4:00:00 AM,1,16,4,0,18,normal
4:15:00 AM,1,56,21,3,0,low
4:30:00 AM,1,78,11,10,18,normal
4:45:00 AM,1,82,29,0,20,normal
5:00:00 AM,1,102,15,2,7,normal
5:15:00 AM,1,69,14,6,18,normal
5:30:00 AM,1,87,24,6,19,normal
5:45:00 AM,1,84,16,10,5,normal
6:00:00 AM,1,109,38,34,5,heavy
6:15:00 AM,1,147,38,23,3,heavy
6:30:00 AM,1,135,19,48,5,heavy
6:45:00 AM,1,101,23,41,5,heavy
7:00:00 AM,1,138,21,28,1,heavy
7:15:00 AM,1,136,20,32,1,heavy
7:30:00 AM,1,123,19,25,5,heavy
7:45:00 AM,1,108,30,46,5,heavy
8:00:00 AM,1,128,15,43,5,heavy
8:15:00 AM,1,129,37,41,1,heavy
8:30:00 AM,1,127,18,28,3,heavy
8:45:00 AM,1,142,37,46,3,heavy
9:00:00 AM,1,149,26,46,1,heavy
9:15:00 AM,1,77,13,7,23,high
9:30:00 AM,1,37,16,13,29,normal
9:45:00 AM,1,79,8,16,12,normal
10:00:00 AM,1,97,2,16,7,normal
10:15:00 AM,1,22,8,31,8,normal
10:30:00 AM,1,31,23,19,12,normal
10:45:00 AM,1,49,22,16,5,normal
11:00:00 AM,1,32,5,3,21,normal
11:15:00 AM,1,40,6,11,28,normal
11:30:00 AM,1,42,6,10,21,normal
11:45:00 AM,1,37,9,7,25,normal
12:00:00 PM,1,45,5,5,24,normal
12:15:00 PM,1,64,10,4,28,normal
12:30:00 PM,1,33,8,6,23,normal
12:45:00 PM,1,34,6,12,27,normal
1:00:00 PM,1,40,9,5,20,normal
1:15:00 PM,1,64,19,22,12,normal
1:30:00 PM,1,108,24,34,7,heavy
1:45:00 PM,1,108,17,33,7,high
2:00:00 PM,1,50,23,21,11,normal
2:15:00 PM,1,16,21,10,16,normal
2:30:00 PM,1,91,22,34,8,high
2:45:00 PM,1,89,19,37,18,high
3:00:00 PM,1,108,12,23,8,normal
3:15:00 PM,1,73,29,23,7,normal
3:30:00 PM,1,76,28,39,14,high
3:45:00 PM,1,19,15,20,17,normal
4:00:00 PM,1,102,37,48,9,heavy
4:15:00 PM,1,115,36,41,8,heavy
4:30:00 PM,1,142,23,23,6,heavy
4:45:00 PM,1,134,15,29,8,heavy
5:00:00 PM,1,146,18,49,9,heavy
5:15:00 PM,1,126,24,48,9,heavy
5:30:00 PM,1,138,18,27,6,heavy
5:45:00 PM,1,129,13,43,6,heavy
6:00:00 PM,1,127,35,23,10,heavy
6:15:00 PM,1,144,20,22,7,heavy
6:30:00 PM,1,117,19,31,7,heavy
6:45:00 PM,1,87,10,13,16,normal
7:00:00 PM,1,87,6,18,30,high
7:15:00 PM,1,97,18,10,24,high
7:30:00 PM,1,71,21,14,12,normal
7:45:00 PM,1,96,24,18,10,normal
8:00:00 PM,1,90,7,17,31,high
8:15:00 PM,1,74,6,12,34,high
8:30:00 PM,1,59,7,15,20,normal
8:45:00 PM,1,87,11,16,28,high
9:00:00 PM,1,62,22,20,20,normal
9:15:00 PM,1,71,16,14,9,low
9:30:00 PM,1,98,9,15,18,normal
9:45:00 PM,1,93,8,10,16,normal
10:00:00 PM,1,17,4,0,36,normal
10:15:00 PM,1,16,1,1,29,normal
10:30:00 PM,1,15,2,0,10,low
10:45:00 PM,1,10,3,1,23,normal
11:00:00 PM,1,12,4,0,31,normal
11:15:00 PM,1,20,1,1,24,normal
11:30:00 PM,1,11,0,1,23,normal
11:45:00 PM,1,14,1,1,17,normal
12:00:00 AM,2,12,5,1,38,normal
12:15:00 AM,2,15,4,1,29,normal
12:30:00 AM,2,12,4,0,40,normal
12:45:00 AM,2,11,5,0,22,normal
1:00:00 AM,2,14,5,1,21,normal
1:15:00 AM,2,14,3,0,39,normal
1:30:00 AM,2,10,4,1,11,low
1:45:00 AM,2,11,0,0,16,normal
2:00:00 AM,2,12,3,0,39,normal
2:15:00 AM,2,11,0,1,36,normal
2:30:00 AM,2,16,2,0,35,normal
2:45:00 AM,2,17,3,1,36,normal
3:00:00 AM,2,13,1,1,13,normal
3:15:00 AM,2,14,5,0,19,normal
3:30:00 AM,2,17,5,1,15,normal
3:45:00 AM,2,19,3,0,13,normal
4:00:00 AM,2,19,3,1,12,low
4:15:00 AM,2,54,15,10,8,low
4:30:00 AM,2,107,0,1,2,low
4:45:00 AM,2,116,20,5,14,normal
5:00:00 AM,2,78,2,4,9,low
5:15:00 AM,2,111,22,0,12,normal
5:30:00 AM,2,85,27,7,17,normal
5:45:00 AM,2,95,5,9,20,normal
6:00:00 AM,2,143,33,27,1,heavy
6:15:00 AM,2,133,40,37,0,heavy
6:30:00 AM,2,123,37,34,4,heavy
6:45:00 AM,2,133,34,36,1,heavy
7:00:00 AM,2,101,20,42,4,normal
7:15:00 AM,2,145,10,37,0,heavy
7:30:00 AM,2,141,39,40,5,heavy
7:45:00 AM,2,134,12,22,2,heavy
8:00:00 AM,2,126,10,26,4,high
8:15:00 AM,2,136,22,31,0,heavy
8:30:00 AM,2,128,26,42,4,heavy
8:45:00 AM,2,106,12,28,4,high
9:00:00 AM,2,140,27,36,2,heavy
9:15:00 AM,2,40,20,37,28,high
9:30:00 AM,2,13,25,33,12,normal
9:45:00 AM,2,18,22,26,10,normal
10:00:00 AM,2,59,5,36,12,high
10:15:00 AM,2,48,9,30,14,normal
10:30:00 AM,2,77,23,14,20,normal
10:45:00 AM,2,17,13,13,27,normal
11:00:00 AM,2,36,5,14,25,normal
11:15:00 AM,2,60,10,3,28,normal
11:30:00 AM,2,34,5,4,29,normal
11:45:00 AM,2,63,5,6,20,normal
12:00:00 PM,2,48,10,13,23,normal
12:15:00 PM,2,44,5,5,21,normal
12:30:00 PM,2,62,5,14,23,normal
12:45:00 PM,2,38,8,15,27,normal
1:00:00 PM,2,26,6,9,29,normal
1:15:00 PM,2,78,23,16,13,normal
1:30:00 PM,2,116,21,22,17,heavy
1:45:00 PM,2,94,13,11,16,normal
2:00:00 PM,2,52,19,26,10,normal
2:15:00 PM,2,70,13,12,10,low
2:30:00 PM,2,34,17,21,14,normal
2:45:00 PM,2,16,18,40,6,normal
3:00:00 PM,2,24,20,15,17,normal
3:15:00 PM,2,21,15,33,12,normal
3:30:00 PM,2,100,10,18,7,normal
3:45:00 PM,2,117,22,11,5,normal
4:00:00 PM,2,145,30,40,8,normal
4:15:00 PM,2,113,38,45,7,heavy
4:30:00 PM,2,110,31,37,7,heavy
4:45:00 PM,2,126,15,26,6,heavy
5:00:00 PM,2,100,15,29,7,high
5:15:00 PM,2,147,28,29,10,heavy
5:30:00 PM,2,146,22,50,10,heavy
5:45:00 PM,2,148,23,27,5,heavy
6:00:00 PM,2,149,17,41,9,heavy
6:15:00 PM,2,136,32,41,7,heavy
6:30:00 PM,2,101,22,33,9,high
6:45:00 PM,2,87,18,13,34,high
7:00:00 PM,2,50,21,14,9,low
7:15:00 PM,2,63,23,19,34,high
7:30:00 PM,2,73,9,11,5,low
7:45:00 PM,2,78,13,20,25,high
8:00:00 PM,2,71,22,12,14,normal
8:15:00 PM,2,80,17,11,15,normal
8:30:00 PM,2,62,21,10,35,high
8:45:00 PM,2,100,17,16,33,high
9:00:00 PM,2,95,15,18,9,normal
9:15:00 PM,2,102,14,15,34,high
9:30:00 PM,2,68,12,15,32,high
9:45:00 PM,2,74,5,19,5,normal
10:00:00 PM,2,15,4,1,21,normal
10:15:00 PM,2,16,0,1,24,normal
10:30:00 PM,2,12,0,0,12,low
10:45:00 PM,2,12,5,0,23,normal
11:00:00 PM,2,15,2,1,14,normal
11:15:00 PM,2,10,3,0,23,normal
11:30:00 PM,2,16,2,0,35,normal
11:45:00 PM,2,13,3,0,22,normal
12:00:00 AM,3,13,0,0,32,normal
12:15:00 AM,3,11,1,0,27,normal
12:30:00 AM,3,17,1,0,32,normal
12:45:00 AM,3,11,2,0,17,normal
1:00:00 AM,3,14,1,1,11,low
1:15:00 AM,3,17,2,0,33,normal
1:30:00 AM,3,15,2,1,38,normal
1:45:00 AM,3,13,4,1,24,normal
2:00:00 AM,3,11,5,1,11,low
2:15:00 AM,3,12,3,0,22,normal
2:30:00 AM,3,15,1,0,26,normal
2:45:00 AM,3,13,0,1,34,normal
3:00:00 AM,3,17,5,0,15,normal
3:15:00 AM,3,20,3,1,26,normal
3:30:00 AM,3,18,4,0,30,normal
3:45:00 AM,3,12,1,1,19,normal
4:00:00 AM,3,20,0,0,12,low
4:15:00 AM,3,29,10,0,12,low
4:30:00 AM,3,39,20,1,10,low
4:45:00 AM,3,76,9,7,13,normal
5:00:00 AM,3,33,17,0,13,normal
5:15:00 AM,3,64,14,1,12,low
5:30:00 AM,3,44,7,1,11,low
5:45:00 AM,3,53,8,4,15,normal
6:00:00 AM,3,75,6,7,13,normal
6:15:00 AM,3,60,11,4,10,low
6:30:00 AM,3,35,14,2,14,normal
6:45:00 AM,3,75,20,6,15,normal
7:00:00 AM,3,27,10,2,12,low
7:15:00 AM,3,61,20,7,14,normal
7:30:00 AM,3,72,20,5,15,normal
7:45:00 AM,3,43,18,6,14,normal
8:00:00 AM,3,54,10,4,14,normal
8:15:00 AM,3,30,12,1,14,normal
8:30:00 AM,3,72,8,6,12,low
8:45:00 AM,3,55,17,7,15,normal
9:00:00 AM,3,36,20,0,13,normal
9:15:00 AM,3,168,55,10,0,heavy
9:30:00 AM,3,135,61,28,2,heavy
9:45:00 AM,3,168,68,27,2,heavy
10:00:00 AM,3,139,44,16,1,heavy
10:15:00 AM,3,156,63,12,3,heavy
10:30:00 AM,3,141,51,27,3,heavy
10:45:00 AM,3,144,44,16,3,heavy
11:00:00 AM,3,132,65,23,0,heavy
11:15:00 AM,3,180,48,17,2,heavy
11:30:00 AM,3,140,67,20,4,heavy
11:45:00 AM,3,163,62,12,0,heavy
12:00:00 PM,3,148,70,15,0,heavy
12:15:00 PM,3,134,47,22,3,heavy
12:30:00 PM,3,162,51,13,0,heavy
12:45:00 PM,3,136,49,15,1,heavy
1:00:00 PM,3,147,52,26,0,heavy
1:15:00 PM,3,174,54,25,1,heavy
1:30:00 PM,3,135,69,20,1,heavy
1:45:00 PM,3,142,55,21,1,heavy
2:00:00 PM,3,144,59,14,2,heavy
2:15:00 PM,3,180,49,17,0,heavy
2:30:00 PM,3,153,59,20,4,heavy
2:45:00 PM,3,139,43,27,3,heavy
3:00:00 PM,3,179,60,12,0,heavy
3:15:00 PM,3,76,21,6,1,low
3:30:00 PM,3,59,25,19,1,normal
3:45:00 PM,3,51,20,12,1,low
4:00:00 PM,3,78,24,19,2,normal
4:15:00 PM,3,50,24,11,0,low
4:30:00 PM,3,59,25,8,0,low
4:45:00 PM,3,90,21,0,0,low
5:00:00 PM,3,79,26,21,2,normal
5:15:00 PM,3,56,21,4,1,low
5:30:00 PM,3,70,25,11,2,low
5:45:00 PM,3,54,27,21,2,normal
6:00:00 PM,3,53,22,13,2,low
6:15:00 PM,3,59,27,5,2,low
6:30:00 PM,3,63,30,21,0,normal
6:45:00 PM,3,87,21,16,0,normal
7:00:00 PM,3,71,26,19,1,normal
7:15:00 PM,3,32,5,5,13,normal
7:30:00 PM,3,36,6,7,2,low
7:45:00 PM,3,35,10,0,2,low
8:00:00 PM,3,40,10,5,10,low
8:15:00 PM,3,44,6,1,3,low
8:30:00 PM,3,40,6,1,3,low
8:45:00 PM,3,45,2,7,7,low
9:00:00 PM,3,44,2,6,5,low
9:15:00 PM,3,33,4,4,5,low
9:30:00 PM,3,22,5,3,13,normal
9:45:00 PM,3,33,5,5,1,low
10:00:00 PM,3,10,0,0,29,normal
10:15:00 PM,3,19,3,1,35,normal
10:30:00 PM,3,10,4,0,30,normal
10:45:00 PM,3,12,3,1,25,normal
11:00:00 PM,3,12,1,0,40,normal
11:15:00 PM,3,20,2,0,19,normal
11:30:00 PM,3,18,4,1,11,low
11:45:00 PM,3,19,1,1,37,normal
12:00:00 AM,4,13,2,0,25,normal
12:15:00 AM,4,16,4,1,15,normal
12:30:00 AM,4,10,4,1,16,normal
12:45:00 AM,4,18,3,0,19,normal
1:00:00 AM,4,15,5,0,10,low
1:15:00 AM,4,14,2,1,22,normal
1:30:00 AM,4,15,0,0,15,normal
1:45:00 AM,4,17,5,0,21,normal
2:00:00 AM,4,14,0,1,12,low
2:15:00 AM,4,10,1,0,11,low
2:30:00 AM,4,18,5,0,18,normal
2:45:00 AM,4,12,4,0,11,low
3:00:00 AM,4,17,0,1,30,normal
3:15:00 AM,4,20,1,0,28,normal
3:30:00 AM,4,19,5,1,38,normal
3:45:00 AM,4,15,0,0,36,normal
4:00:00 AM,4,10,2,0,30,normal
4:15:00 AM,4,74,4,4,13,normal
4:30:00 AM,4,96,29,6,17,normal
4:45:00 AM,4,109,16,6,12,normal
5:00:00 AM,4,113,6,9,10,normal
5:15:00 AM,4,90,24,8,20,normal
5:30:00 AM,4,106,19,10,17,normal
5:45:00 AM,4,96,7,6,4,normal
6:00:00 AM,4,102,21,42,3,heavy
6:15:00 AM,4,140,35,50,0,heavy
6:30:00 AM,4,105,33,29,4,heavy
6:45:00 AM,4,134,26,27,1,heavy
7:00:00 AM,4,123,35,45,1,heavy
7:15:00 AM,4,128,31,26,0,heavy
7:30:00 AM,4,105,32,43,0,heavy
7:45:00 AM,4,137,13,31,5,heavy
8:00:00 AM,4,148,37,46,2,heavy
8:15:00 AM,4,105,14,35,2,high
8:30:00 AM,4,148,17,42,5,heavy
8:45:00 AM,4,116,22,30,3,heavy
9:00:00 AM,4,143,28,46,1,heavy
9:15:00 AM,4,30,24,13,13,normal
9:30:00 AM,4,74,23,35,10,high
9:45:00 AM,4,67,5,36,17,high
10:00:00 AM,4,59,11,33,25,high
10:15:00 AM,4,34,21,39,16,normal
10:30:00 AM,4,72,24,10,9,normal
10:45:00 AM,4,73,12,32,5,high
11:00:00 AM,4,26,8,8,24,normal
11:15:00 AM,4,47,5,7,28,normal
11:30:00 AM,4,33,10,6,29,normal
11:45:00 AM,4,39,8,13,20,normal
12:00:00 PM,4,36,5,14,22,normal
12:15:00 PM,4,53,9,15,25,normal
12:30:00 PM,4,37,9,10,30,normal
12:45:00 PM,4,54,8,4,27,normal
1:00:00 PM,4,20,8,15,26,normal
1:15:00 PM,4,47,29,28,9,high
1:30:00 PM,4,51,27,10,20,normal
1:45:00 PM,4,114,11,40,20,heavy
2:00:00 PM,4,73,13,19,9,normal
2:15:00 PM,4,28,19,27,5,normal
2:30:00 PM,4,105,20,20,11,normal
2:45:00 PM,4,68,24,15,14,normal
3:00:00 PM,4,112,16,30,11,heavy
3:15:00 PM,4,120,30,28,15,heavy
3:30:00 PM,4,38,27,12,18,normal
3:45:00 PM,4,94,17,14,15,normal
4:00:00 PM,4,107,28,45,8,heavy
4:15:00 PM,4,100,16,49,7,heavy
4:30:00 PM,4,145,15,20,9,heavy
4:45:00 PM,4,133,17,22,8,heavy
5:00:00 PM,4,117,36,41,10,heavy
5:15:00 PM,4,113,26,26,8,heavy
5:30:00 PM,4,101,20,21,9,normal
5:45:00 PM,4,149,33,45,10,heavy
6:00:00 PM,4,134,35,26,7,heavy
6:15:00 PM,4,106,11,45,9,heavy
6:30:00 PM,4,121,37,34,6,heavy
6:45:00 PM,4,97,13,11,15,normal
7:00:00 PM,4,91,17,18,29,high
7:15:00 PM,4,57,16,13,19,normal
7:30:00 PM,4,110,10,10,20,normal
7:45:00 PM,4,71,14,17,30,high
8:00:00 PM,4,89,25,20,24,high
8:15:00 PM,4,87,16,15,14,normal
8:30:00 PM,4,106,12,16,9,normal
8:45:00 PM,4,78,10,19,20,normal
9:00:00 PM,4,61,10,16,27,high
9:15:00 PM,4,74,19,15,24,high
9:30:00 PM,4,56,20,11,25,high
9:45:00 PM,4,106,22,16,18,normal
10:00:00 PM,4,10,1,1,12,low
10:15:00 PM,4,12,4,1,33,normal
10:30:00 PM,4,16,4,0,16,normal
10:45:00 PM,4,18,1,0,18,normal
11:00:00 PM,4,19,2,0,36,normal
11:15:00 PM,4,18,4,1,35,normal
11:30:00 PM,4,17,0,0,31,normal
11:45:00 PM,4,18,1,0,16,normal
12:00:00 AM,5,15,4,0,37,normal
12:15:00 AM,5,11,5,0,14,normal
12:30:00 AM,5,11,5,0,22,normal
12:45:00 AM,5,12,2,1,37,normal
1:00:00 AM,5,18,1,1,34,normal
1:15:00 AM,5,19,1,0,11,low
1:30:00 AM,5,11,4,1,26,normal
1:45:00 AM,5,18,3,0,28,normal
2:00:00 AM,5,12,4,1,37,normal
2:15:00 AM,5,11,1,1,29,normal
2:30:00 AM,5,19,5,1,29,normal
2:45:00 AM,5,18,4,0,11,low
3:00:00 AM,5,16,4,0,29,normal
3:15:00 AM,5,19,4,1,33,normal
3:30:00 AM,5,15,3,1,12,low
3:45:00 AM,5,16,4,1,28,normal
4:00:00 AM,5,11,4,0,20,normal
4:15:00 AM,5,93,4,1,16,normal
4:30:00 AM,5,114,12,7,18,normal
4:45:00 AM,5,56,7,5,20,normal
5:00:00 AM,5,92,23,3,19,normal
5:15:00 AM,5,99,6,6,7,normal
5:30:00 AM,5,108,14,6,9,normal
5:45:00 AM,5,66,20,2,16,normal
6:00:00 AM,5,147,26,44,5,heavy
6:15:00 AM,5,139,27,29,1,heavy
6:30:00 AM,5,119,31,36,5,heavy
6:45:00 AM,5,114,30,21,2,normal
7:00:00 AM,5,103,27,21,4,normal
7:15:00 AM,5,105,17,29,4,high
7:30:00 AM,5,124,29,41,1,heavy
7:45:00 AM,5,118,19,34,1,heavy
8:00:00 AM,5,101,37,32,0,heavy
8:15:00 AM,5,109,11,48,1,heavy
8:30:00 AM,5,143,12,23,3,heavy
8:45:00 AM,5,143,40,30,0,heavy
9:00:00 AM,5,128,16,34,0,heavy
